,final_vcpu,final_ram,final_volume
6321,14,63,890
6322,11,118,880
6323,51,70,870
6324,34,97,810
6325,23,66,320
6326,29,102,850
6327,19,30,580
6328,3,32,360
6329,34,116,670
6330,48,93,550
6331,34,111,530
6332,46,120,750
6333,5,32,550
6334,34,96,740
6335,9,89,620
6336,47,108,690
6337,44,39,820
6338,48,62,630
6339,40,89,710
6340,52,101,840
6341,57,65,830
6342,56,67,520
6343,19,66,490
6344,64,64,760
6345,43,59,900
6346,23,72,340
6347,11,113,850
6348,48,70,620
6349,34,50,420
6350,13,55,490
6351,20,73,860
6352,42,118,780
6353,46,108,720
6354,44,68,660
6355,20,103,530
6356,16,38,650
6357,59,95,760
6358,45,114,860
6359,51,107,510
6360,43,73,860
6361,58,91,540
6362,58,70,710
6363,38,69,900
6364,47,39,690
6365,19,75,430
6366,31,64,840
6367,10,36,900
6368,55,113,620
6369,59,73,880
6370,8,111,760
6371,48,116,770
6372,17,92,860
6373,10,39,900
6374,68,70,740
6375,32,106,670
6376,45,70,890
6377,11,39,460
6378,19,117,850
6379,6,75,850
6380,45,119,690
6381,11,20,260
6382,36,39,590
6383,18,38,470
6384,10,100,800
6385,8,25,290
6386,6,108,590
6387,40,119,890
6388,50,69,800
6389,14,76,850
6390,55,119,680
6391,32,116,700
6392,34,103,730
6393,28,92,880
6394,47,118,890
6395,36,119,780
6396,39,58,370
6397,40,101,670
6398,74,80,850
6399,36,98,540
6400,52,64,650
6401,38,106,570
6402,60,105,600
6403,55,71,890
6404,14,59,680
6405,50,72,860
6406,51,52,560
6407,41,119,780
6408,40,109,490
6409,19,27,570
6410,13,67,770
6411,25,65,560
6412,7,108,710
6413,7,29,900
6414,16,39,720
6415,44,108,500
6416,35,73,540
6417,22,33,420
6418,24,93,420
6419,32,115,730
6420,14,63,720
6421,35,110,850
6422,59,83,870
6423,36,108,680
6424,55,62,630
6425,12,26,360
6426,32,98,410
6427,48,61,470
6428,52,114,700
6429,47,109,770
6430,29,64,330
6431,63,70,710
6432,16,40,560
6433,44,50,500
6434,17,109,530
6435,60,61,610
6436,32,100,650
6437,37,73,820
6438,7,33,440
6439,66,72,890
6440,32,47,390
6441,47,113,840
6442,41,81,890
6443,18,110,500
6444,15,110,860
6445,61,78,860
6446,4,67,430
6447,10,11,140
6448,58,97,780
6449,15,97,720
6450,18,70,730
6451,56,108,540
6452,44,76,790
6453,57,111,540
6454,31,111,600
6455,34,84,630
6456,50,66,570
6457,38,76,800
6458,19,38,770
6459,17,33,330
6460,43,67,700
6461,20,101,560
6462,43,66,730
6463,41,66,780
6464,37,120,880
6465,35,114,750
6466,67,88,890
6467,39,36,660
6468,17,36,700
6469,56,76,790
6470,40,60,860
6471,4,29,650
6472,30,74,890
6473,54,90,610
6474,9,105,690
6475,40,106,610
6476,33,89,890
6477,46,74,750
6478,45,36,770
6479,48,72,780
6480,32,95,390
6481,52,114,900
6482,57,62,830
6483,44,110,900
6484,56,119,810
6485,47,63,700
6486,59,116,710
6487,52,113,780
6488,33,93,860
6489,35,112,540
6490,20,82,840
6491,8,38,370
6492,15,98,790
6493,55,104,880
6494,45,108,820
6495,51,60,830
6496,56,102,590
6497,32,84,840
6498,54,108,830
6499,13,30,770
6500,40,104,890
6501,52,116,700
6502,43,70,710
6503,18,112,740
6504,16,17,720
6505,33,106,490
6506,54,69,820
6507,55,117,840
6508,32,120,660
6509,41,101,590
6510,26,104,610
6511,49,117,630
6512,12,72,820
6513,60,75,830
6514,19,77,830
6515,39,105,570
6516,56,73,660
6517,32,103,510
6518,55,117,790
6519,16,114,780
6520,50,106,860
6521,36,35,800
6522,58,112,780
6523,34,102,560
6524,18,102,720
6525,59,114,730
6526,19,67,540
6527,11,31,560
6528,27,32,310
6529,58,104,810
6530,37,85,900
6531,19,32,820
6532,40,91,700
6533,46,71,740
6534,6,73,850
6535,6,110,580
6536,13,16,660
6537,45,83,870
6538,42,108,600
6539,31,33,470
6540,4,17,420
6541,55,87,880
6542,15,68,510
6543,67,74,790
6544,42,101,880
6545,18,103,550
6546,37,114,720
6547,8,33,760
6548,47,114,820
6549,52,57,680
6550,12,21,350
6551,13,36,570
6552,36,54,570
6553,56,69,800
6554,45,68,820
6555,32,53,760
6556,55,78,870
6557,36,86,730
6558,46,119,800
6559,45,111,610
6560,14,38,800
6561,44,94,620
6562,50,108,660
6563,58,104,610
6564,11,61,810
6565,30,49,420
6566,57,61,640
6567,7,101,620
6568,59,94,680
6569,59,117,890
6570,20,39,820
6571,40,68,400
6572,27,27,320
6573,39,81,460
6574,58,81,520
6575,17,21,230
6576,10,118,800
6577,51,115,630
6578,59,69,900
6579,48,78,890
6580,55,74,830
6581,19,30,640
6582,73,75,750
6583,32,96,630
6584,59,78,890
6585,11,13,200
6586,6,74,380
6587,35,51,580
6588,7,21,540
6589,59,104,460
6590,39,120,840
6591,48,114,580
6592,56,73,750
6593,27,58,610
6594,51,69,780
6595,4,75,460
6596,6,27,250
6597,27,73,450
6598,28,83,650
6599,52,98,830
6600,47,74,350
6601,51,61,770
6602,56,96,800
6603,18,61,760
6604,36,75,440
6605,19,93,730
6606,32,96,480
6607,29,77,470
6608,56,119,880
6609,36,110,660
6610,45,66,690
6611,20,112,600
6612,52,73,760
6613,43,114,750
6614,52,61,620
6615,48,105,700
6616,60,118,730
6617,26,54,640
6618,19,90,780
6619,60,75,780
6620,6,24,840
6621,15,104,860
6622,8,35,880
6623,35,110,750
6624,32,63,700
6625,23,27,330
6626,14,102,780
6627,12,15,240
6628,48,108,860
6629,47,88,670
6630,59,71,740
6631,43,119,760
6632,12,120,790
6633,32,107,740
6634,44,55,750
6635,41,91,760
6636,34,102,750
6637,57,109,890
6638,46,109,820
6639,20,105,620
6640,14,20,850
6641,19,39,450
6642,7,19,210
6643,18,71,850
6644,45,65,550
6645,53,99,510
6646,18,33,370
6647,49,108,710
6648,12,70,900
6649,18,65,820
6650,58,91,380
6651,49,75,900
6652,46,93,580
6653,15,35,580
6654,54,68,840
6655,28,64,860
6656,52,98,630
6657,39,69,760
6658,46,90,890
6659,49,79,860
6660,62,75,830
6661,48,107,670
6662,50,65,720
6663,66,74,880
6664,31,31,330
6665,65,66,720
6666,42,104,700
6667,12,71,850
6668,10,10,290
6669,27,85,550
6670,6,41,450
6671,45,62,700
6672,40,108,560
6673,40,77,780
6674,33,95,740
6675,45,50,350
6676,42,100,650
6677,56,72,860
6678,34,74,650
6679,46,49,490
6680,7,76,490
6681,58,118,640
6682,34,58,790
6683,33,99,740
6684,43,112,630
6685,40,110,720
6686,32,103,720
6687,7,10,340
6688,54,74,570
6689,46,70,720
6690,46,118,860
6691,14,119,670
6692,49,120,780
6693,40,100,830
6694,7,58,690
6695,54,71,800
6696,59,66,880
6697,49,40,560
6698,43,61,700
6699,33,109,540
6700,39,99,520
6701,34,50,520
6702,15,119,900
6703,46,84,620
6704,31,91,780
6705,27,99,720
6706,49,113,580
6707,20,70,490
6708,38,117,700
6709,82,88,890
6710,36,100,540
6711,59,107,480
6712,18,108,670
6713,10,107,570
6714,20,64,690
6715,41,96,550
6716,35,107,520
6717,60,117,800
6718,7,106,640
6719,46,107,590
6720,13,85,860
6721,16,17,460
6722,29,35,440
6723,16,62,900
6724,34,38,570
6725,27,70,390
6726,48,118,670
6727,2,74,450
6728,39,103,530
6729,46,114,610
6730,62,65,650
6731,78,87,870
6732,42,103,500
6733,55,81,890
6734,49,106,860
6735,18,30,520
6736,37,103,450
6737,31,86,530
6738,28,106,670
6739,12,59,750
6740,43,117,740
6741,42,117,760
6742,7,31,760
6743,39,119,590
6744,45,108,830
6745,38,73,890
6746,3,96,580
6747,58,94,620
6748,44,114,860
6749,49,85,740
6750,58,61,840
6751,31,100,500
6752,55,70,540
6753,50,101,800
6754,63,77,830
6755,18,22,530
6756,49,82,860
6757,13,72,560
6758,75,77,830
6759,50,63,700
6760,8,98,760
6761,48,72,900
6762,54,61,660
6763,39,110,870
6764,36,86,880
6765,55,118,840
6766,13,81,520
6767,19,71,530
6768,58,104,560
6769,54,76,840
6770,38,91,490
6771,59,66,720
6772,12,31,320
6773,45,105,860
6774,39,112,840
6775,54,63,860
6776,60,89,410
6777,52,104,750
6778,38,111,750
6779,44,99,770
6780,40,110,680
6781,69,70,880
6782,52,109,680
6783,38,118,710
6784,6,30,360
6785,10,82,800
6786,17,109,770
6787,14,83,610
6788,9,34,680
6789,43,117,850
6790,47,67,780
6791,45,118,790
6792,76,83,860
6793,18,34,730
6794,16,79,800
6795,39,35,720
6796,52,114,670
6797,50,64,760
6798,14,70,900
6799,7,18,550
6800,60,113,590
6801,14,71,880
6802,44,61,720
6803,45,74,800
6804,43,67,320
6805,31,115,650
6806,17,30,800
6807,14,33,520
6808,49,40,370
6809,29,37,510
6810,51,105,860
6811,34,114,640
6812,54,97,700
6813,12,90,680
6814,6,96,770
6815,6,35,340
6816,57,100,460
6817,54,119,600
6818,19,97,900
6819,60,96,460
6820,29,75,450
6821,46,117,790
6822,51,103,780
6823,41,102,720
6824,27,109,520
6825,33,76,400
6826,19,19,230
6827,48,89,860
6828,54,83,460
6829,20,87,670
6830,5,81,490
6831,52,104,600
6832,3,29,520
6833,16,33,490
6834,37,52,610
6835,16,85,520
6836,74,77,800
6837,36,38,470
6838,34,84,600
6839,7,99,800
6840,20,59,400
6841,51,62,780
6842,46,106,480
6843,37,69,390
6844,18,54,480
6845,37,64,660
6846,60,112,840
6847,28,100,850
6848,58,61,610
6849,78,84,850
6850,69,75,810
6851,7,8,680
6852,46,114,700
6853,41,53,400
6854,39,106,480
6855,51,81,580
6856,49,119,810
6857,25,56,570
6858,7,36,680
6859,17,60,470
6860,9,75,660
6861,15,120,870
6862,41,103,790
6863,48,69,700
6864,8,90,830
6865,15,52,370
6866,9,9,490
6867,26,68,340
6868,26,46,320
6869,31,55,880
6870,50,63,560
6871,42,75,820
6872,7,79,490
6873,12,67,440
6874,20,92,610
6875,45,62,810
6876,35,106,850
6877,55,73,580
6878,39,64,820
6879,9,112,830
6880,58,111,780
6881,52,81,850
6882,14,108,820
6883,53,74,900
6884,52,70,730
6885,57,102,790
6886,53,65,640
6887,33,63,830
6888,58,78,820
6889,59,64,850
6890,57,117,570
6891,69,73,820
6892,37,115,810
6893,2,79,360
6894,56,100,730
6895,18,98,870
6896,48,112,550
6897,28,51,480
6898,36,37,680
6899,20,34,890
6900,14,104,760
6901,40,102,500
6902,45,108,490
6903,35,100,590
6904,14,22,620
6905,14,115,800
6906,30,68,720
6907,46,67,730
6908,57,99,710
6909,35,59,390
6910,40,105,710
6911,31,112,830
6912,59,101,570
6913,33,81,810
6914,58,61,870
6915,48,88,890
6916,20,31,590
6917,49,119,630
6918,35,62,790
6919,15,114,700
6920,53,84,810
6921,59,70,830
6922,33,93,470
6923,40,38,360
6924,68,68,710
6925,56,99,670
6926,36,108,740
6927,33,38,460
6928,54,75,770
6929,24,60,350
6930,49,112,560
6931,10,13,340
6932,51,66,670
6933,39,107,830
6934,54,61,710
6935,29,62,660
6936,33,99,790
6937,34,70,790
6938,33,71,830
6939,20,75,810
6940,44,117,830
6941,57,109,560
6942,39,40,460
6943,20,78,790
6944,32,78,890
6945,6,109,570
6946,48,61,460
6947,49,118,710
6948,57,59,330
6949,61,79,790
6950,42,60,840
6951,8,58,440
6952,33,40,590
6953,5,75,710
6954,47,84,840
6955,64,73,850
6956,60,78,800
6957,19,118,620
6958,16,33,320
6959,54,100,900
6960,40,79,870
6961,44,67,810
6962,17,71,730
6963,45,73,810
6964,40,61,810
6965,55,78,810
6966,42,67,740
6967,60,98,410
6968,26,81,470
6969,4,20,360
6970,57,73,820
6971,16,38,800
6972,48,83,720
6973,25,97,480
6974,17,80,890
6975,59,81,850
6976,18,104,690
6977,30,109,610
6978,49,69,880
6979,7,10,240
6980,8,21,280
6981,24,42,410
6982,48,118,880
6983,43,109,760
6984,54,102,860
6985,49,73,810
6986,50,117,840
6987,8,31,350
6988,58,62,820
6989,18,66,670
6990,48,100,490
6991,62,68,710
6992,79,88,900
6993,65,65,860
6994,20,61,780
6995,54,68,690
6996,33,111,520
6997,26,38,470
6998,52,68,900
6999,37,105,610
7000,60,94,790
7001,49,116,580
7002,23,63,360
7003,15,114,840
7004,18,33,700
7005,57,87,820
7006,49,113,680
7007,20,36,510
7008,18,30,530
7009,35,90,520
7010,38,68,700
7011,58,88,760
7012,13,63,900
7013,49,39,610
7014,61,73,850
7015,57,69,870
7016,68,75,750
7017,13,80,820
7018,5,90,790
7019,18,63,720
7020,34,104,530
7021,15,108,810
7022,7,72,560
7023,54,115,830
7024,57,96,610
7025,56,75,780
7026,20,96,730
7027,20,108,670
7028,12,116,900
7029,48,109,700
7030,45,64,660
7031,6,26,330
7032,12,38,380
7033,47,40,810
7034,42,63,870
7035,6,34,640
7036,47,109,490
7037,35,83,850
7038,39,118,630
7039,48,110,650
7040,21,39,450
7041,32,104,890
7042,14,105,880
7043,63,74,760
7044,11,61,860
7045,28,109,580
7046,53,85,890
7047,16,33,540
7048,40,109,660
7049,33,113,760
7050,47,67,860
7051,52,61,820
7052,45,104,470
7053,79,80,900
7054,39,116,560
7055,54,106,510
7056,60,98,630
7057,13,21,210
7058,50,110,790
7059,61,83,870
7060,19,24,460
7061,66,69,690
7062,56,102,740
7063,51,74,860
7064,18,74,870
7065,71,77,830
7066,56,111,670
7067,6,35,410
7068,60,116,880
7069,36,112,670
7070,19,66,570
7071,26,67,520
7072,46,64,640
7073,33,67,900
7074,28,102,460
7075,42,74,810
7076,27,92,490
7077,1,29,500
7078,14,95,630
7079,14,39,330
7080,17,116,600
7081,42,37,720
7082,34,94,770
7083,7,30,460
7084,33,95,400
7085,55,112,870
7086,60,100,800
7087,44,75,790
7088,13,65,730
7089,34,34,530
7090,28,55,680
7091,35,117,620
7092,47,114,710
7093,25,70,600
7094,15,34,360
7095,9,34,770
7096,44,56,620
7097,55,99,600
7098,54,105,900
7099,52,107,810
7100,32,86,610
7101,20,77,870
7102,41,62,670
7103,17,110,610
7104,43,74,800
7105,39,61,750
7106,40,118,870
7107,33,113,610
7108,41,70,780
7109,3,24,620
7110,55,80,530
7111,46,108,500
7112,4,85,370
7113,56,107,800
7114,48,111,840
7115,57,104,450
7116,49,115,760
7117,36,113,830
7118,34,97,850
7119,33,65,870
7120,53,99,900
7121,32,94,400
7122,13,117,790
7123,42,114,650
7124,43,79,900
7125,43,85,880
7126,51,65,700
7127,47,116,850
7128,25,63,600
7129,53,107,540
7130,55,116,900
7131,42,111,780
7132,47,96,610
7133,58,95,810
7134,45,70,760
7135,59,111,600
7136,43,107,580
7137,42,51,450
7138,30,62,580
7139,32,107,800
7140,44,91,600
7141,47,110,880
7142,37,64,840
7143,31,63,660
7144,14,64,830
7145,15,82,830
7146,14,120,740
7147,19,69,700
7148,7,34,590
7149,7,35,710
7150,36,100,510
7151,46,78,860
7152,29,32,350
7153,18,107,890
7154,53,114,610
7155,57,73,740
7156,38,51,470
7157,12,70,750
7158,31,72,840
7159,56,63,690
7160,17,70,710
7161,18,75,490
7162,34,114,730
7163,57,69,690
7164,50,61,760
7165,28,72,650
7166,16,114,710
7167,42,80,820
7168,9,26,340
7169,5,96,620
7170,32,72,460
7171,9,108,510
7172,18,65,730
7173,16,118,660
7174,48,120,800
7175,50,114,840
7176,1,16,430
7177,51,114,840
7178,17,105,820
7179,46,64,900
7180,8,18,670
7181,42,77,820
7182,26,99,580
7183,44,119,750
7184,46,64,770
7185,18,20,360
7186,28,63,840
7187,48,108,750
7188,56,74,770
7189,30,98,640
7190,59,105,740
7191,20,112,860
7192,52,108,800
7193,20,75,690
7194,3,28,400
7195,36,117,660
7196,53,120,840
7197,9,20,420
7198,55,82,890
7199,31,113,630
7200,8,107,700
7201,55,109,650
7202,34,109,770
7203,58,70,750
7204,3,3,200
7205,32,80,640
7206,37,102,630
7207,8,14,510
7208,48,76,880
7209,48,67,700
7210,44,82,650
7211,57,94,640
7212,68,79,790
7213,50,80,530
7214,17,29,860
7215,56,89,810
7216,13,120,620
7217,31,92,400
7218,54,79,890
7219,2,87,450
7220,53,83,550
7221,37,116,880
7222,49,113,640
7223,54,90,900
7224,14,103,630
7225,35,53,320
7226,48,117,620
7227,10,13,370
7228,58,102,420
7229,11,23,840
7230,49,62,880
7231,32,53,450
7232,46,113,660
7233,36,78,390
7234,16,117,640
7235,50,68,870
7236,40,39,870
7237,16,37,550
7238,9,104,630
7239,60,117,730
7240,41,113,690
7241,17,27,380
7242,15,36,700
7243,18,69,590
7244,58,71,720
7245,51,63,830
7246,44,113,820
7247,26,54,620
7248,16,99,820
7249,41,108,830
7250,43,36,710
7251,17,113,670
7252,8,115,550
7253,44,85,870
7254,58,120,820
7255,49,59,650
7256,12,36,510
7257,45,37,900
7258,42,78,890
7259,13,112,850
7260,59,119,720
7261,38,98,740
7262,55,86,860
7263,45,69,800
7264,15,49,360
7265,18,79,880
7266,41,116,700
7267,13,117,730
7268,44,62,770
7269,59,100,780
7270,58,98,590
7271,14,17,210
7272,2,5,60
7273,67,69,830
7274,50,107,700
7275,58,90,690
7276,33,111,800
7277,46,120,690
7278,46,85,470
7279,9,36,480
7280,56,107,560
7281,37,106,490
7282,20,67,450
7283,6,24,350
7284,1,51,510
7285,38,105,790
7286,11,100,520
7287,43,107,500
7288,15,16,370
7289,17,77,660
7290,26,105,590
7291,53,69,800
7292,13,14,610
7293,20,109,820
7294,56,91,790
7295,7,104,690
7296,15,119,720
7297,46,118,800
7298,39,64,670
7299,41,66,750
7300,50,111,700
7301,6,40,310
7302,46,84,870
7303,6,62,320
7304,7,86,530
7305,26,36,460
7306,50,66,750
7307,57,113,650
7308,50,118,750
7309,8,102,770
7310,7,21,550
7311,48,72,810
7312,7,23,420
7313,42,115,860
7314,17,30,880
7315,31,106,480
7316,54,110,550
7317,37,64,890
7318,14,77,680
7319,60,100,620
7320,9,33,890
7321,53,119,720
7322,31,40,380
7323,9,16,750
7324,18,31,710
7325,57,116,830
7326,20,83,900
7327,68,70,860
7328,40,106,760
7329,35,62,400
7330,52,75,640
7331,38,98,780
7332,43,68,780
7333,31,105,600
7334,42,77,820
7335,59,102,500
7336,35,63,380
7337,42,103,710
7338,8,31,760
7339,18,30,870
7340,42,75,810
7341,44,76,830
7342,26,41,440
7343,4,96,670
7344,52,112,900
7345,51,107,820
7346,43,68,890
7347,13,13,790
7348,38,115,800
7349,19,77,780
7350,31,64,650
7351,41,88,600
7352,57,74,370
7353,5,19,230
7354,17,93,820
7355,41,101,810
7356,66,67,830
7357,45,78,550
7358,50,119,590
7359,59,108,610
7360,56,103,500
7361,36,106,780
7362,44,90,470
7363,42,69,820
7364,17,117,760
7365,43,72,900
7366,36,65,500
7367,4,65,360
7368,52,113,660
7369,9,54,570
7370,34,76,480
7371,31,96,520
7372,54,63,640
7373,54,70,710
7374,34,68,880
7375,31,70,880
7376,3,98,470
7377,10,114,550
7378,58,108,740
7379,39,99,690
7380,18,61,660
7381,32,99,810
7382,59,90,430
7383,60,90,430
7384,25,101,530
7385,56,66,830
7386,34,59,640
7387,11,38,530
7388,11,95,560
7389,12,73,890
7390,54,84,850
7391,17,65,780
7392,5,94,790
7393,40,64,830
7394,52,115,840
7395,10,10,640
7396,54,72,770
7397,42,88,830
7398,19,108,810
7399,14,60,740
7400,48,68,840
7401,22,35,360
7402,48,67,860
7403,57,115,680
7404,17,71,890
7405,50,118,800
7406,38,120,680
7407,16,35,640
7408,33,91,670
7409,43,77,770
7410,52,78,880
7411,57,102,500
7412,56,65,710
7413,39,78,850
7414,62,73,810
7415,56,81,840
7416,18,39,790
7417,41,61,730
7418,9,101,780
7419,15,107,760
7420,39,76,770
7421,46,96,590
7422,51,64,690
7423,6,23,700
7424,57,119,780
7425,52,66,830
7426,2,94,360
7427,57,112,600
7428,45,118,610
7429,4,97,410
7430,15,69,810
7431,10,96,870
7432,33,63,800
7433,54,95,690
7434,18,105,550
7435,15,116,610
7436,33,96,450
7437,4,59,340
7438,41,35,790
7439,49,76,770
7440,58,117,670
7441,39,108,510
7442,59,102,710
7443,60,94,710
7444,18,63,640
7445,37,65,860
7446,40,99,640
7447,47,69,870
7448,84,88,890
7449,13,76,760
7450,40,86,860
7451,12,26,670
7452,43,49,320
7453,43,120,860
7454,25,70,560
7455,47,64,880
7456,40,113,800
7457,15,71,750
7458,41,73,770
7459,43,82,880
7460,13,63,690
7461,48,114,630
7462,33,97,900
7463,41,108,520
7464,15,86,460
7465,9,34,700
7466,59,79,840
7467,11,34,700
7468,34,78,880
7469,9,110,580
7470,42,61,610
7471,19,110,630
7472,49,116,560
7473,44,40,880
7474,48,115,750
7475,35,82,900
7476,53,74,900
7477,52,109,510
7478,64,85,870
7479,37,108,670
7480,16,111,590
7481,48,68,900
7482,38,63,310
7483,39,110,720
7484,62,67,680
7485,51,112,610
7486,35,36,870
7487,69,73,740
7488,42,67,880
7489,14,108,870
7490,31,106,740
7491,24,62,340
7492,49,78,840
7493,26,75,650
7494,28,48,390
7495,58,111,540
7496,44,109,540
7497,16,61,320
7498,7,109,640
7499,60,73,880
7500,58,109,600
7501,50,64,700
7502,16,35,620
7503,47,68,840
7504,44,53,690
7505,54,101,750
7506,46,49,390
7507,42,116,680
7508,57,74,750
7509,58,71,870
7510,17,116,890
7511,46,106,820
7512,5,32,620
7513,11,61,730
7514,18,119,830
7515,6,38,440
7516,11,13,310
7517,44,71,720
7518,32,109,660
7519,8,35,770
7520,46,59,360
7521,18,31,350
7522,19,22,370
7523,41,107,780
7524,36,99,880
7525,55,76,810
7526,39,76,790
7527,8,104,580
7528,35,85,870
7529,45,46,510
7530,49,61,690
7531,48,113,740
7532,38,118,700
7533,16,61,740
7534,36,115,560
7535,40,66,720
7536,27,56,730
7537,51,77,720
7538,38,116,860
7539,59,119,810
7540,43,70,820
7541,19,101,510
7542,53,68,730
7543,50,107,730
7544,37,34,870
7545,47,63,800
7546,49,66,680
7547,8,67,480
7548,42,67,720
7549,17,110,780
7550,44,74,860
7551,6,64,310
7552,57,92,490
7553,60,114,680
7554,54,63,390
7555,48,119,800
7556,16,102,810
7557,15,42,510
7558,37,77,800
7559,37,106,790
7560,11,28,520
7561,15,19,190
7562,52,107,890
7563,19,35,700
7564,38,120,670
7565,3,19,190
7566,63,71,770
7567,57,91,860
7568,14,67,760
7569,60,63,880
7570,60,65,770
7571,44,106,550
7572,19,116,770
7573,52,119,670
7574,41,114,900
7575,27,69,580
7576,26,51,440
7577,14,73,820
7578,59,120,850
7579,13,17,400
7580,15,39,360
7581,60,85,430
7582,15,117,640
7583,35,110,500
7584,72,76,860
7585,31,66,460
7586,16,67,670
7587,48,114,630
7588,45,63,720
7589,8,63,500
7590,38,100,520
7591,40,61,670
7592,20,72,730
7593,51,113,550
7594,16,118,710
7595,46,106,580
7596,19,80,590
7597,17,78,860
7598,46,115,680
7599,26,61,710
7600,14,118,780
7601,43,65,780
7602,37,81,840
7603,54,70,760
7604,65,67,830
7605,42,112,690
7606,14,112,550
7607,38,104,550
7608,60,65,680
7609,44,63,850
7610,45,81,820
7611,59,82,900
7612,53,101,820
7613,60,85,870
7614,19,40,310
7615,43,77,780
7616,54,101,830
7617,16,70,620
7618,79,80,860
7619,9,39,750
7620,64,64,680
7621,60,97,830
7622,44,92,450
7623,4,8,90
7624,43,83,700
7625,5,56,500
7626,60,90,720
7627,54,73,810
7628,60,69,720
7629,44,64,850
7630,14,100,860
7631,31,104,440
7632,41,117,810
7633,44,107,790
7634,11,85,890
7635,48,67,880
7636,33,72,850
7637,80,82,890
7638,54,83,840
7639,46,36,890
7640,52,111,870
7641,28,58,700
7642,8,13,420
7643,14,27,600
7644,46,59,620
7645,12,74,740
7646,16,37,670
7647,45,65,700
7648,8,93,840
7649,39,114,680
7650,35,110,590
7651,9,23,290
7652,8,67,760
7653,72,82,850
7654,59,87,510
7655,46,86,600
7656,51,61,870
7657,54,95,750
7658,15,66,770
7659,4,91,780
7660,11,64,900
7661,24,36,360
7662,12,100,880
7663,41,79,900
7664,31,108,730
7665,8,69,800
7666,42,68,860
7667,34,100,420
7668,54,89,800
7669,7,24,520
7670,17,22,290
7671,32,113,850
7672,50,112,600
7673,8,109,700
7674,37,65,820
7675,61,73,820
7676,47,66,660
7677,47,72,880
7678,36,107,880
7679,54,120,610
7680,44,105,490
7681,35,99,650
7682,24,37,320
7683,14,66,880
7684,33,119,890
7685,19,29,840
7686,55,113,740
7687,37,115,700
7688,21,21,290
7689,51,65,750
7690,20,63,730
7691,53,69,480
7692,37,99,730
7693,50,76,800
7694,20,105,520
7695,38,64,730
7696,39,99,780
7697,33,100,410
7698,2,59,330
7699,68,83,900
7700,57,88,820
7701,11,119,650
7702,32,104,440
7703,59,104,850
7704,27,31,500
7705,34,106,750
7706,53,117,730
7707,39,110,640
7708,48,117,860
7709,38,66,600
7710,58,72,760
7711,46,113,680
7712,45,89,900
7713,44,111,700
7714,55,95,690
7715,50,107,860
7716,54,100,770
7717,71,81,860
7718,19,72,590
7719,39,61,630
7720,9,22,890
7721,43,108,610
7722,34,95,590
7723,41,84,770
7724,36,65,770
7725,36,101,870
7726,42,62,830
7727,65,72,890
7728,69,79,890
7729,32,91,860
7730,49,114,830
7731,77,81,840
7732,52,101,630
7733,57,100,790
7734,10,106,600
7735,35,95,830
7736,56,89,900
7737,57,77,840
7738,36,99,580
7739,39,66,840
7740,54,75,710
7741,39,99,740
7742,19,36,680
7743,36,110,710
7744,35,62,770
7745,68,68,810
7746,18,39,390
7747,50,103,830
7748,53,99,780
7749,12,39,670
7750,55,90,640
7751,33,97,510
7752,57,64,740
7753,39,93,770
7754,32,102,660
7755,6,72,450
7756,50,66,850
7757,33,52,480
7758,29,38,390
7759,39,98,600
7760,45,62,860
7761,32,107,600
7762,34,110,760
7763,66,76,850
7764,57,61,810
7765,35,102,450
7766,18,90,760
7767,45,120,840
7768,13,75,780
7769,14,54,600
7770,6,35,630
7771,9,44,490
7772,45,40,560
7773,53,63,760
7774,78,80,850
7775,41,93,760
7776,36,108,840
7777,36,107,700
7778,52,64,810
7779,41,108,630
7780,49,61,880
7781,9,106,720
7782,37,113,720
7783,55,111,540
7784,45,63,840
7785,45,61,830
7786,61,71,790
7787,42,79,880
7788,16,116,580
7789,50,99,840
7790,44,113,710
7791,35,112,770
7792,38,107,600
7793,7,8,230
7794,58,101,470
7795,46,67,770
7796,52,64,790
7797,35,106,680
7798,32,99,760
7799,8,74,870
7800,12,110,670
7801,51,84,750
7802,36,118,790
7803,14,36,820
7804,64,77,830
7805,53,92,740
7806,49,64,880
7807,12,65,330
7808,51,68,740
7809,52,85,880
7810,16,94,620
7811,59,67,860
7812,6,99,800
7813,54,88,740
7814,16,71,900
7815,8,103,600
7816,51,120,680
7817,26,62,500
7818,10,32,890
7819,51,74,800
7820,30,52,760
7821,67,74,760
7822,46,84,720
7823,53,78,860
7824,52,119,700
7825,40,117,880
7826,10,22,800
7827,25,28,350
7828,12,83,800
7829,36,110,740
7830,59,66,690
7831,60,105,850
7832,7,58,480
7833,19,32,860
7834,20,38,480
7835,32,114,710
7836,19,59,410
7837,35,98,680
7838,14,38,540
7839,42,84,890
7840,9,95,580
7841,32,96,600
7842,45,109,570
7843,57,84,840
7844,14,110,740
7845,11,33,510
7846,16,118,830
7847,33,106,550
7848,38,82,730
7849,32,74,780
7850,11,106,840
7851,23,25,300
7852,50,62,830
7853,32,112,540
7854,34,114,540
7855,20,64,360
7856,49,77,850
7857,12,15,760
7858,53,102,870
7859,43,74,880
7860,58,104,830
7861,47,117,620
7862,53,73,860
7863,7,97,530
7864,57,99,700
7865,8,108,480
7866,6,63,460
7867,34,59,470
7868,3,85,710
7869,13,22,260
7870,34,108,830
7871,20,34,430
7872,37,77,850
7873,28,48,400
