,final_vcpu,final_ram,final_volume
4768,25,35,500
4769,39,92,610
4770,52,71,780
4771,32,111,880
4772,31,101,610
4773,33,62,710
4774,1,15,400
4775,1,17,300
4776,3,71,440
4777,13,65,490
4778,14,64,840
4779,5,10,360
4780,2,25,600
4781,17,30,330
4782,31,72,860
4783,36,97,450
4784,24,61,710
4785,48,73,650
4786,29,93,560
4787,25,67,670
4788,11,91,820
4789,76,76,890
4790,13,21,420
4791,24,73,780
4792,55,108,730
4793,26,46,870
4794,43,103,700
4795,12,77,850
4796,33,69,620
4797,47,88,890
4798,57,67,670
4799,34,108,700
4800,47,74,850
4801,36,100,720
4802,31,99,730
4803,34,103,800
4804,53,63,630
4805,50,110,670
4806,43,84,900
4807,50,63,740
4808,53,108,770
4809,21,74,440
4810,31,110,760
4811,42,68,790
4812,31,113,830
4813,42,81,850
4814,59,68,890
4815,29,104,840
4816,45,109,880
4817,3,66,640
4818,42,111,620
4819,16,56,420
4820,57,90,790
4821,30,61,580
4822,4,117,820
4823,18,55,380
4824,26,108,900
4825,55,61,630
4826,22,55,400
4827,16,75,810
4828,23,65,460
4829,38,111,600
4830,35,52,340
4831,27,43,610
4832,12,82,620
4833,23,57,390
4834,64,67,700
4835,1,1,370
4836,11,33,410
4837,43,63,760
4838,12,77,860
4839,57,75,890
4840,20,80,870
4841,47,117,740
4842,82,86,900
4843,15,65,800
4844,51,62,860
4845,32,46,790
4846,37,82,670
4847,32,68,860
4848,48,113,850
4849,56,69,900
4850,8,41,530
4851,16,57,770
4852,8,54,460
4853,31,65,820
4854,60,75,770
4855,15,95,780
4856,20,63,600
4857,56,66,710
4858,37,100,830
4859,36,111,530
4860,41,67,440
4861,9,29,760
4862,7,69,880
4863,7,90,860
4864,7,43,560
4865,13,16,360
4866,4,40,670
4867,44,104,650
4868,44,62,590
4869,5,110,680
4870,25,25,470
4871,24,48,660
4872,41,78,900
4873,3,57,420
4874,21,43,750
4875,31,105,520
4876,47,58,660
4877,54,118,770
4878,29,102,620
4879,19,19,320
4880,15,112,870
4881,55,119,850
4882,23,25,440
4883,7,108,660
4884,51,67,840
4885,3,102,610
4886,30,54,350
4887,29,55,560
4888,49,67,890
4889,13,109,850
4890,23,114,790
4891,30,75,860
4892,16,40,870
4893,40,70,470
4894,38,102,740
4895,38,58,370
4896,45,81,860
4897,60,62,900
4898,35,51,550
4899,25,53,420
4900,61,70,740
4901,37,105,510
4902,41,49,770
4903,41,110,540
4904,41,102,500
4905,29,110,810
4906,15,67,480
4907,55,73,790
4908,31,70,730
4909,39,83,670
4910,53,74,770
4911,49,66,770
4912,5,53,590
4913,11,78,820
4914,28,81,550
4915,4,60,380
4916,15,100,890
4917,48,71,800
4918,56,61,690
4919,41,103,620
4920,55,74,890
4921,48,64,540
4922,58,79,870
4923,44,87,540
4924,17,44,350
4925,36,71,820
4926,2,15,360
4927,7,114,740
4928,11,16,710
4929,12,79,670
4930,9,26,320
4931,15,65,590
4932,14,88,710
4933,32,95,500
4934,37,84,900
4935,40,65,820
4936,55,89,900
4937,13,69,450
4938,2,111,790
4939,80,85,900
4940,10,43,520
4941,37,70,840
4942,35,108,600
4943,50,111,790
4944,53,116,810
4945,42,54,500
4946,50,61,660
4947,1,33,360
4948,19,19,760
4949,8,41,390
4950,31,101,770
4951,51,75,570
4952,64,67,860
4953,22,85,790
4954,4,109,630
4955,41,78,810
4956,4,46,690
4957,29,40,660
4958,43,119,630
4959,5,72,560
4960,42,61,690
4961,58,78,880
4962,45,62,770
4963,42,63,810
4964,4,4,400
4965,51,108,710
4966,44,61,670
4967,61,62,890
4968,3,104,570
4969,53,73,880
4970,52,82,520
4971,32,70,730
4972,22,29,400
4973,14,82,850
4974,56,118,780
4975,50,74,780
4976,34,98,790
4977,77,84,840
4978,4,105,830
4979,33,39,620
4980,70,70,840
4981,9,15,730
4982,6,66,430
4983,18,67,820
4984,36,82,810
4985,37,112,810
4986,57,67,840
4987,11,20,580
4988,48,54,850
4989,58,76,870
4990,44,72,880
4991,54,91,900
4992,49,99,810
4993,44,44,690
4994,30,88,840
4995,40,65,770
4996,62,82,860
4997,40,100,650
4998,34,97,550
4999,50,60,360
5000,44,86,860
5001,73,76,860
5002,31,65,840
5003,48,84,740
5004,65,74,850
5005,37,114,710
5006,43,105,600
5007,33,86,700
5008,39,108,820
5009,9,10,900
5010,26,65,810
5011,29,31,850
5012,11,18,460
5013,8,67,560
5014,48,108,730
5015,43,117,840
5016,18,65,390
5017,10,27,710
5018,49,50,500
5019,37,62,500
5020,7,32,410
5021,12,34,340
5022,45,111,580
5023,26,105,790
5024,38,109,830
5025,39,67,790
5026,8,67,620
5027,48,72,870
5028,39,63,660
5029,9,43,760
5030,44,66,680
5031,17,83,880
5032,14,44,510
5033,4,44,530
5034,32,104,710
5035,47,103,560
5036,28,29,620
5037,51,116,730
5038,34,100,720
5039,51,64,690
5040,8,66,520
5041,40,111,770
5042,2,11,370
5043,52,115,560
5044,33,101,830
5045,25,92,730
5046,28,51,810
5047,3,68,640
5048,45,107,770
5049,48,115,700
5050,25,74,830
5051,18,30,430
5052,27,86,780
5053,42,103,460
5054,8,71,470
5055,52,100,680
5056,15,59,520
5057,21,78,680
5058,49,65,670
5059,20,64,900
5060,50,56,870
5061,49,75,580
5062,40,83,900
5063,18,62,800
5064,22,26,490
5065,51,65,830
5066,28,59,530
5067,38,71,460
5068,2,21,320
5069,71,74,770
5070,30,44,810
5071,22,100,700
5072,3,115,860
5073,44,104,500
5074,31,97,780
5075,48,65,840
5076,56,62,760
5077,9,49,810
5078,2,28,880
5079,34,63,730
5080,56,115,770
5081,47,68,400
5082,31,110,840
5083,57,68,690
5084,11,18,450
5085,52,96,730
5086,14,106,580
5087,65,72,900
5088,10,18,210
5089,56,118,630
5090,51,65,760
5091,32,34,400
5092,39,115,580
5093,38,117,570
5094,41,64,890
5095,34,100,740
5096,23,51,790
5097,31,103,900
5098,2,74,660
5099,14,15,160
5100,82,82,860
5101,15,61,890
5102,2,34,450
5103,43,106,870
5104,48,84,880
5105,40,59,770
5106,48,115,780
5107,31,102,650
5108,23,93,870
5109,66,68,900
5110,34,37,460
5111,5,102,650
5112,44,114,800
5113,19,25,540
5114,29,52,410
5115,48,116,810
5116,6,61,660
5117,47,61,900
5118,6,108,760
5119,17,73,530
5120,45,59,860
5121,54,65,680
5122,56,115,780
5123,16,40,800
5124,3,21,380
5125,54,101,850
5126,33,78,780
5127,47,113,630
5128,43,99,550
5129,1,2,420
5130,49,79,860
5131,22,34,620
5132,24,100,720
5133,44,67,750
5134,47,114,820
5135,22,61,380
5136,33,106,880
5137,8,91,550
5138,60,74,850
5139,37,98,520
5140,38,62,860
5141,33,112,810
5142,9,27,300
5143,28,40,490
5144,5,115,900
5145,10,41,440
5146,46,114,880
5147,48,118,630
5148,34,102,800
5149,47,118,790
5150,27,42,560
5151,34,77,870
5152,31,99,760
5153,25,67,590
5154,6,64,570
5155,13,74,850
5156,44,117,790
5157,10,88,720
5158,2,12,440
5159,56,105,580
5160,25,47,750
5161,12,38,400
5162,9,12,330
5163,33,48,770
5164,16,26,630
5165,56,89,900
5166,43,105,620
5167,13,66,900
5168,46,90,560
5169,60,68,900
5170,34,70,720
5171,8,73,600
5172,16,42,480
5173,35,50,810
5174,43,67,790
5175,8,41,400
5176,42,115,580
5177,71,84,880
5178,12,63,390
5179,23,88,620
5180,15,114,880
5181,5,20,780
5182,2,13,370
5183,40,111,880
5184,36,65,680
5185,44,117,730
5186,40,65,720
5187,36,103,580
5188,15,64,600
5189,34,106,720
5190,23,72,700
5191,48,111,860
5192,45,69,820
5193,49,103,790
5194,19,20,490
5195,26,96,870
5196,37,116,740
5197,38,46,560
5198,7,23,660
5199,40,46,590
5200,60,68,780
5201,55,68,740
5202,18,66,840
5203,6,15,250
5204,25,50,410
5205,4,105,700
5206,47,63,680
5207,39,68,840
5208,58,67,840
5209,39,63,490
5210,34,105,780
5211,50,76,760
5212,46,74,460
5213,32,104,460
5214,31,103,590
5215,11,16,310
5216,40,68,900
5217,2,3,290
5218,33,113,540
5219,23,58,680
5220,16,66,720
5221,59,78,900
5222,66,79,830
5223,35,101,870
5224,54,65,720
5225,52,79,820
5226,45,73,820
5227,35,100,650
5228,20,77,880
5229,54,70,720
5230,47,119,780
5231,52,118,580
5232,8,48,320
5233,19,75,840
5234,2,34,610
5235,33,93,890
5236,11,71,840
5237,55,67,840
5238,37,113,620
5239,50,54,870
5240,10,11,450
5241,23,31,570
5242,19,65,590
5243,35,116,780
5244,38,112,900
5245,10,58,700
5246,8,30,410
5247,34,84,860
5248,32,47,440
5249,11,78,490
5250,3,12,640
5251,12,63,730
5252,38,117,780
5253,53,75,710
5254,43,101,840
5255,39,103,700
5256,35,50,340
5257,52,67,790
5258,22,62,400
5259,5,36,490
5260,13,22,450
5261,35,55,440
5262,35,105,890
5263,42,52,840
5264,43,106,580
5265,19,61,810
5266,18,82,870
5267,33,63,670
5268,47,115,840
5269,13,55,410
5270,32,100,880
5271,57,68,700
5272,51,112,900
5273,8,23,620
5274,2,105,900
5275,42,64,780
5276,45,117,710
5277,19,117,710
5278,7,62,890
5279,13,52,400
5280,21,106,890
5281,31,101,650
5282,33,70,740
5283,46,52,680
5284,39,101,640
5285,31,113,820
5286,54,65,830
5287,6,33,880
5288,28,92,610
5289,51,78,850
5290,50,120,760
5291,45,111,890
5292,15,68,800
5293,9,74,800
5294,59,67,880
5295,55,71,700
5296,60,77,810
5297,28,37,380
5298,46,66,850
5299,5,58,640
5300,21,48,850
5301,49,52,890
5302,3,26,400
5303,46,64,800
5304,47,75,800
5305,27,41,740
5306,54,69,780
5307,17,23,790
5308,4,114,690
5309,38,119,900
5310,24,51,370
5311,8,65,450
5312,12,50,720
5313,21,65,730
5314,35,60,450
5315,54,86,550
5316,34,109,670
5317,8,21,400
5318,29,53,650
5319,38,98,780
5320,30,51,460
5321,12,15,240
5322,43,107,560
5323,32,42,710
5324,59,72,820
5325,18,48,560
5326,45,55,820
5327,38,120,830
5328,46,95,760
5329,39,50,570
5330,71,75,880
5331,37,120,860
5332,41,107,780
5333,32,118,630
5334,4,115,820
5335,46,116,810
5336,6,21,460
5337,12,38,890
5338,28,30,440
5339,25,34,550
5340,12,13,450
5341,26,58,590
5342,51,64,380
5343,39,72,870
5344,31,101,610
5345,38,118,760
5346,30,38,420
5347,38,81,890
5348,59,83,880
5349,9,44,900
5350,53,76,800
5351,33,106,890
5352,33,98,620
5353,22,40,440
5354,10,53,850
5355,78,88,900
5356,52,57,680
5357,5,88,840
5358,25,62,760
5359,47,57,830
5360,7,106,730
5361,32,67,690
5362,34,106,820
5363,47,74,820
5364,47,96,810
5365,47,110,630
5366,15,16,750
5367,54,81,870
5368,40,69,780
5369,20,71,740
5370,1,24,360
5371,54,70,860
5372,36,53,690
5373,20,62,810
5374,31,71,820
5375,20,26,890
5376,15,54,530
5377,54,106,650
5378,19,23,550
5379,27,101,680
5380,52,65,670
5381,46,64,900
5382,51,68,870
5383,53,70,520
5384,1,10,160
5385,45,69,810
5386,33,56,650
5387,54,117,860
5388,52,62,620
5389,23,71,440
5390,51,112,750
5391,51,70,850
5392,56,116,580
5393,28,47,540
5394,57,65,730
5395,17,113,700
5396,8,39,410
5397,56,63,700
5398,32,97,810
5399,15,68,710
5400,41,114,850
5401,4,12,460
5402,28,84,710
5403,33,108,640
5404,55,75,690
5405,21,21,840
5406,4,33,560
5407,3,72,510
5408,50,117,820
5409,35,76,780
5410,46,109,670
5411,3,92,480
5412,1,3,50
5413,8,63,770
5414,72,73,900
5415,14,78,810
5416,17,23,250
5417,46,109,690
5418,51,52,540
5419,1,56,430
5420,27,106,800
5421,35,110,880
5422,48,113,810
5423,14,71,850
5424,56,84,840
5425,5,15,280
5426,52,73,430
5427,49,82,860
5428,2,58,730
5429,48,63,680
5430,16,21,560
5431,24,42,510
5432,19,38,700
5433,7,11,270
5434,5,52,750
5435,32,93,670
5436,29,51,600
5437,13,32,810
5438,24,36,550
5439,11,75,790
5440,42,112,520
5441,26,56,550
5442,27,36,610
5443,15,39,670
5444,38,89,890
5445,49,65,700
5446,11,17,200
5447,47,75,850
5448,45,69,740
5449,42,81,860
5450,12,21,380
5451,2,58,830
5452,9,23,850
5453,50,84,840
5454,34,61,800
5455,52,64,870
5456,56,62,850
5457,52,76,820
5458,68,75,790
5459,6,54,450
5460,43,93,840
5461,40,89,600
5462,51,67,790
5463,29,40,430
5464,34,96,400
5465,33,73,780
5466,59,66,770
5467,7,16,350
5468,42,63,720
5469,70,84,860
5470,56,71,790
5471,55,68,870
5472,34,67,680
5473,44,105,450
5474,36,81,900
5475,23,40,740
5476,30,74,900
5477,38,56,530
5478,57,62,850
5479,29,89,890
5480,5,26,330
5481,54,81,780
5482,19,108,800
5483,6,56,620
5484,29,31,400
5485,54,100,600
5486,24,41,340
5487,53,120,750
5488,7,84,650
5489,31,96,690
5490,40,57,730
5491,12,15,450
5492,47,52,890
5493,6,15,700
5494,2,28,510
5495,37,79,850
5496,63,86,880
5497,60,74,890
5498,8,43,850
5499,2,45,430
5500,9,106,890
5501,19,65,830
5502,48,67,760
5503,12,37,500
5504,39,116,740
5505,17,80,890
5506,16,100,610
5507,45,113,620
5508,36,70,810
5509,56,62,730
5510,21,38,360
5511,36,96,630
5512,48,68,850
5513,13,26,420
5514,24,97,810
5515,42,117,700
5516,14,78,730
5517,9,33,720
5518,44,65,720
5519,35,38,900
5520,49,77,880
5521,7,118,760
5522,58,73,770
5523,76,82,840
5524,44,81,880
5525,31,119,720
5526,37,95,580
5527,40,103,680
5528,16,90,680
5529,52,91,530
5530,32,113,700
5531,13,44,310
5532,3,54,680
5533,24,51,850
5534,20,40,470
5535,50,61,880
5536,36,97,890
5537,27,37,620
5538,40,105,670
5539,7,8,230
5540,53,99,750
5541,51,73,760
5542,33,76,860
5543,43,110,820
5544,3,61,490
5545,35,40,420
5546,32,114,810
5547,41,67,700
5548,45,66,750
5549,8,50,470
5550,60,77,820
5551,37,111,540
5552,57,74,850
5553,7,28,290
5554,26,64,610
5555,15,60,610
5556,49,100,610
5557,36,69,880
5558,48,59,420
5559,9,69,870
5560,4,14,580
5561,59,74,830
5562,16,70,730
5563,55,74,880
5564,55,66,720
5565,67,79,790
5566,40,90,780
5567,3,83,430
5568,4,97,670
5569,8,63,780
5570,4,108,830
5571,15,91,720
5572,27,31,330
5573,60,66,900
5574,55,62,820
5575,7,71,580
5576,10,91,650
5577,42,70,820
5578,21,59,420
5579,35,69,800
5580,32,102,600
5581,34,78,850
5582,3,75,400
5583,6,120,700
5584,37,97,630
5585,57,75,780
5586,38,70,780
5587,39,112,520
5588,28,59,810
5589,28,29,880
5590,7,69,810
5591,46,58,740
5592,56,100,580
5593,10,36,500
5594,33,38,590
5595,52,93,530
5596,57,119,690
5597,52,57,700
5598,4,10,310
5599,39,46,500
5600,49,113,870
5601,58,64,700
5602,47,108,710
5603,7,45,580
5604,17,58,900
5605,45,77,880
5606,29,105,740
5607,39,119,690
5608,15,20,280
5609,27,86,550
5610,47,62,670
5611,6,10,410
5612,50,83,840
5613,45,57,880
5614,4,101,790
5615,36,51,460
5616,42,73,860
5617,30,37,690
5618,7,75,800
5619,17,34,630
5620,45,67,880
5621,19,20,610
5622,19,61,680
5623,19,67,820
5624,28,39,690
5625,29,63,600
5626,35,62,810
5627,5,106,600
5628,12,68,880
5629,2,108,790
5630,54,114,590
5631,26,51,740
5632,26,67,580
5633,24,92,820
5634,45,87,870
5635,61,62,730
5636,60,120,850
5637,54,117,790
5638,37,57,470
5639,5,54,760
5640,21,26,330
5641,8,27,610
5642,13,78,480
5643,87,89,900
5644,44,104,660
5645,70,90,900
5646,46,73,890
5647,58,74,780
5648,37,41,440
5649,21,75,720
5650,42,71,470
5651,43,120,630
5652,31,80,530
5653,25,108,900
5654,33,70,870
5655,38,115,750
5656,46,110,820
5657,2,15,180
5658,17,92,710
5659,54,62,740
5660,8,16,570
5661,28,91,640
5662,79,82,820
5663,10,70,660
5664,3,39,610
5665,26,109,710
5666,13,16,860
5667,52,68,760
5668,7,20,830
5669,71,80,830
5670,20,58,490
5671,5,112,710
5672,48,54,510
5673,10,12,360
5674,34,111,890
5675,45,72,840
5676,52,113,760
5677,43,66,700
5678,14,82,700
5679,7,48,650
5680,40,80,840
5681,24,30,320
5682,35,105,740
5683,14,41,580
5684,30,43,800
5685,48,77,800
5686,39,70,750
5687,15,51,340
5688,11,11,220
5689,46,62,690
5690,3,118,750
5691,29,53,580
5692,59,120,830
5693,35,48,520
5694,43,113,640
5695,8,27,350
5696,35,64,710
5697,53,81,870
5698,31,50,780
5699,43,106,550
5700,32,119,670
5701,21,120,840
5702,50,57,540
5703,52,53,610
5704,10,69,860
5705,2,13,370
5706,3,78,700
5707,13,40,610
5708,32,86,600
5709,39,98,880
5710,18,24,570
5711,3,116,770
5712,16,36,830
5713,59,68,790
5714,6,46,720
5715,5,56,720
5716,41,105,560
5717,52,119,810
5718,34,70,890
5719,35,104,890
5720,32,114,570
5721,42,64,530
5722,51,67,760
5723,19,41,450
5724,20,48,670
5725,24,51,730
5726,9,68,530
5727,52,63,830
5728,66,74,890
5729,44,69,860
5730,36,106,620
5731,18,35,420
5732,20,24,870
5733,13,51,450
5734,5,61,710
5735,32,68,750
5736,35,52,410
5737,41,75,750
5738,38,106,510
5739,7,93,590
5740,54,89,670
5741,38,64,660
5742,26,45,860
5743,3,34,350
5744,47,66,600
5745,26,77,800
5746,31,66,750
5747,43,111,610
5748,14,61,620
5749,53,73,780
5750,37,112,680
5751,42,65,900
5752,33,99,820
5753,8,77,490
5754,8,42,390
5755,31,58,880
5756,32,74,820
5757,36,103,430
5758,58,67,680
5759,49,109,690
5760,31,66,870
5761,29,104,830
5762,8,32,480
5763,36,63,500
5764,3,76,550
5765,26,42,600
5766,53,73,720
5767,25,67,710
5768,13,115,780
5769,59,69,790
5770,31,116,840
5771,50,72,680
5772,18,63,390
5773,7,72,590
5774,40,100,470
5775,62,65,740
5776,2,113,770
5777,21,119,780
5778,37,104,710
5779,50,62,800
5780,46,70,740
5781,1,64,450
5782,61,62,840
5783,58,77,870
5784,35,115,600
5785,44,95,740
5786,27,50,840
5787,26,77,530
5788,60,78,840
5789,2,97,890
5790,51,58,630
5791,8,61,820
5792,35,101,500
5793,48,83,830
5794,2,109,650
5795,43,113,660
5796,38,54,570
5797,53,84,860
5798,31,63,850
5799,44,119,700
5800,14,39,450
5801,39,119,780
5802,53,80,730
5803,3,36,800
5804,32,93,370
5805,26,52,840
5806,21,87,860
5807,5,14,530
5808,9,101,630
5809,28,38,900
5810,15,56,580
5811,42,71,710
5812,26,50,490
5813,19,70,490
5814,19,92,850
5815,13,61,760
5816,12,85,750
5817,23,70,900
5818,31,100,660
5819,32,104,490
5820,53,65,720
5821,55,71,770
5822,12,60,460
5823,7,26,390
5824,48,76,890
5825,64,71,750
5826,37,74,900
5827,30,56,780
5828,52,74,760
5829,2,55,860
5830,39,60,520
5831,54,115,810
5832,29,55,620
5833,44,45,680
5834,15,68,790
5835,19,71,810
5836,34,72,790
5837,4,48,750
5838,25,71,670
5839,41,119,610
5840,5,49,500
5841,7,89,660
5842,50,103,660
5843,15,42,380
5844,14,50,340
5845,36,105,810
5846,23,55,440
5847,12,69,900
5848,11,39,680
5849,25,38,890
5850,36,104,620
5851,10,93,570
5852,45,62,790
5853,41,68,880
5854,20,66,800
5855,58,82,890
5856,28,49,520
5857,15,56,560
5858,49,113,780
5859,56,103,590
5860,72,81,890
5861,33,105,810
5862,42,112,880
5863,7,62,390
5864,10,19,270
5865,31,48,720
5866,31,76,850
5867,1,15,160
5868,33,37,330
5869,7,78,500
5870,13,112,700
5871,9,76,480
5872,40,63,880
5873,3,90,560
5874,34,55,510
5875,32,37,660
5876,16,81,720
5877,18,46,550
5878,31,100,760
5879,44,116,600
5880,47,67,810
5881,33,57,640
5882,31,96,750
5883,48,92,750
5884,43,85,850
5885,14,106,570
5886,56,116,560
5887,68,69,720
5888,1,24,400
5889,53,91,560
5890,16,79,710
5891,25,53,450
5892,38,69,750
5893,38,103,710
5894,43,92,860
5895,29,87,880
5896,62,62,670
5897,1,6,80
5898,8,78,520
5899,13,73,770
5900,25,38,760
5901,15,46,460
5902,4,20,900
5903,17,108,690
5904,23,48,510
5905,52,98,680
5906,24,91,780
5907,25,78,750
5908,42,109,800
5909,43,115,880
5910,38,112,730
5911,39,105,740
5912,61,67,840
5913,49,78,780
5914,35,106,760
5915,32,109,710
5916,17,66,850
5917,36,99,390
5918,51,67,820
5919,19,83,850
5920,57,69,740
5921,46,80,850
5922,18,76,760
5923,40,113,860
5924,13,58,560
5925,52,62,680
5926,36,110,890
5927,12,52,670
5928,41,103,440
5929,10,13,240
5930,53,79,900
5931,51,113,720
5932,29,56,410
5933,40,109,510
5934,43,106,820
5935,35,119,590
5936,32,94,780
5937,38,62,650
5938,67,78,800
5939,18,63,880
5940,18,60,870
5941,8,12,630
5942,50,71,780
5943,3,13,310
5944,32,91,540
5945,35,49,550
5946,35,53,830
5947,8,73,740
5948,52,81,800
5949,60,68,800
5950,11,49,830
5951,44,86,590
5952,14,16,290
5953,45,86,720
5954,5,56,480
5955,22,81,760
5956,20,114,620
5957,35,106,660
5958,45,88,870
5959,7,115,650
5960,42,59,580
5961,18,83,650
5962,38,113,880
5963,79,86,900
5964,52,69,860
5965,19,65,530
5966,74,80,890
5967,10,53,820
5968,19,54,650
5969,5,44,360
5970,46,73,900
5971,3,113,890
5972,51,65,670
5973,34,97,680
5974,7,39,440
5975,45,114,540
5976,33,94,780
5977,43,84,750
5978,28,50,350
5979,11,27,740
5980,46,59,620
5981,59,67,700
5982,21,78,660
5983,16,66,830
5984,16,26,430
5985,14,30,620
5986,42,100,650
5987,65,65,900
5988,36,103,700
5989,36,66,870
5990,21,32,860
5991,43,62,640
5992,49,113,800
5993,41,70,820
5994,15,95,770
5995,7,102,810
5996,57,112,860
5997,16,34,370
5998,8,25,620
5999,20,84,790
6000,63,80,850
6001,52,118,590
6002,32,116,590
6003,9,25,370
6004,52,120,680
6005,9,24,900
6006,26,32,350
6007,23,58,770
6008,41,120,640
6009,11,32,330
6010,48,76,830
6011,3,37,810
6012,63,88,900
6013,36,112,770
6014,3,50,470
6015,54,87,870
6016,7,76,900
6017,38,109,500
6018,47,93,600
6019,40,60,430
6020,13,54,600
6021,43,103,610
6022,39,110,770
6023,23,46,860
6024,45,64,870
6025,34,96,500
6026,34,120,760
6027,43,62,820
6028,45,52,370
6029,42,109,490
6030,17,18,820
6031,43,65,680
6032,2,108,820
6033,34,70,470
6034,58,73,820
6035,32,45,380
6036,77,77,880
6037,58,90,850
6038,31,44,880
6039,30,61,520
6040,6,45,750
6041,48,65,770
6042,2,102,880
6043,36,77,470
6044,50,73,470
6045,12,27,270
6046,43,68,700
6047,48,61,670
6048,7,14,510
6049,54,79,780
6050,8,22,360
6051,42,116,880
6052,15,48,760
6053,11,95,850
6054,43,77,800
6055,56,116,890
6056,2,24,260
6057,49,62,820
6058,61,81,880
6059,18,51,720
6060,30,80,880
6061,16,73,630
6062,60,64,760
6063,62,75,820
6064,15,63,890
6065,60,78,810
6066,44,106,640
6067,46,67,530
6068,7,40,710
6069,20,65,820
6070,23,72,870
6071,46,108,690
6072,55,74,710
6073,33,55,810
6074,16,61,700
6075,15,21,860
6076,11,89,880
6077,16,105,590
6078,42,71,710
6079,14,19,360
6080,57,65,900
6081,19,82,820
6082,55,70,760
6083,4,19,720
6084,2,118,580
6085,7,25,530
6086,13,48,900
6087,32,31,410
6088,26,38,390
6089,8,45,410
6090,45,62,780
6091,20,29,370
6092,11,44,870
6093,50,63,810
6094,53,75,810
6095,49,80,870
6096,7,108,730
6097,44,73,870
6098,56,71,760
6099,44,77,830
6100,12,66,870
6101,40,41,830
6102,17,54,870
6103,16,51,720
6104,48,108,540
6105,9,110,870
6106,28,76,640
6107,11,66,880
6108,7,71,630
6109,31,94,440
6110,48,66,740
6111,25,80,740
6112,33,95,440
6113,23,81,680
6114,55,63,630
6115,9,100,860
6116,22,42,360
6117,38,66,500
6118,29,44,890
6119,53,115,710
6120,75,84,880
6121,48,97,690
6122,45,70,530
6123,2,48,630
6124,23,68,540
6125,9,100,670
6126,35,113,810
6127,41,79,500
6128,63,70,830
6129,35,114,620
6130,20,28,380
6131,52,86,510
6132,51,117,580
6133,36,98,470
6134,49,76,780
6135,46,65,710
6136,14,78,860
6137,25,115,900
6138,37,110,670
6139,32,93,490
6140,30,46,610
6141,50,83,830
6142,44,68,730
6143,62,78,870
6144,19,118,730
6145,54,108,880
6146,4,102,620
6147,11,49,400
6148,32,63,800
6149,25,50,420
6150,55,84,600
6151,32,110,580
6152,44,62,730
6153,20,26,420
6154,22,77,530
6155,39,107,630
6156,14,47,580
6157,49,85,630
6158,24,43,720
6159,16,83,750
6160,27,25,360
6161,3,50,610
6162,54,62,820
6163,38,99,670
6164,2,85,700
6165,38,46,810
6166,36,57,360
6167,40,110,840
6168,24,25,440
6169,58,68,820
6170,54,118,730
6171,39,49,550
6172,55,91,590
6173,10,41,520
6174,50,73,440
6175,52,62,770
6176,46,64,900
6177,17,76,880
6178,35,71,800
6179,4,10,310
6180,29,93,620
6181,5,98,620
6182,12,41,440
6183,43,70,740
6184,10,28,280
6185,55,119,890
6186,4,111,670
6187,17,70,610
6188,24,53,530
6189,36,98,890
6190,71,75,870
6191,32,67,810
6192,29,53,380
6193,36,39,820
6194,16,43,900
6195,39,56,460
6196,29,40,560
6197,14,43,540
6198,37,109,570
6199,24,70,690
6200,38,115,900
6201,45,79,700
6202,27,27,520
6203,34,97,670
6204,11,77,850
6205,36,41,860
6206,48,72,430
6207,60,75,820
6208,41,45,870
6209,28,56,490
6210,4,15,540
6211,49,110,700
6212,17,35,560
6213,40,65,870
6214,32,49,880
6215,17,75,530
6216,48,109,550
6217,33,96,380
6218,47,64,830
6219,18,55,390
6220,61,71,750
6221,1,1,250
6222,35,103,600
6223,34,107,640
6224,23,49,440
6225,38,71,860
6226,47,61,710
6227,22,59,420
6228,39,110,580
6229,69,83,900
6230,5,13,230
6231,17,69,870
6232,47,66,740
6233,54,75,800
6234,45,116,820
6235,40,76,820
6236,8,43,510
6237,54,68,850
6238,45,105,840
6239,15,71,890
6240,20,48,400
6241,42,55,340
6242,51,113,670
6243,5,30,570
6244,51,71,850
6245,43,79,820
6246,22,30,900
6247,15,47,330
6248,18,98,590
6249,61,62,790
6250,44,82,880
6251,10,74,580
6252,32,108,660
6253,48,68,690
6254,35,42,830
6255,36,46,420
6256,18,46,880
6257,38,39,860
6258,49,117,750
6259,59,69,860
6260,21,31,390
6261,17,37,530
6262,32,83,880
6263,6,7,390
6264,27,72,520
6265,29,43,410
6266,33,108,750
6267,31,73,860
6268,55,100,790
6269,36,84,790
6270,38,99,470
6271,36,70,770
6272,34,38,500
6273,39,80,490
6274,7,7,80
6275,12,79,800
6276,3,6,70
6277,36,101,500
6278,6,116,710
6279,37,116,750
6280,55,74,820
6281,9,109,850
6282,43,116,760
6283,35,118,640
6284,17,64,820
6285,50,73,610
6286,45,47,680
6287,68,75,830
6288,17,99,830
6289,37,113,800
6290,26,91,580
6291,7,12,620
6292,33,119,640
6293,11,63,700
6294,20,84,840
6295,14,21,600
6296,43,47,870
6297,10,11,360
6298,15,49,400
6299,21,42,460
6300,57,62,860
6301,35,116,660
6302,23,24,340
6303,55,73,740
6304,11,47,890
6305,31,91,360
6306,38,39,340
6307,31,108,900
6308,60,63,820
6309,32,98,890
6310,15,39,420
6311,2,13,160
6312,20,61,770
6313,16,76,700
6314,26,48,490
6315,41,58,840
6316,9,53,560
6317,32,83,570
6318,47,84,890
6319,45,73,800
6320,26,42,390
